Fly,Date,Window,RollingMean,LongRunMean,LongRunStd,ShiftSigma,Direction
Fly6,2024-03-26,60,-0.04583333333333215,-0.016083860759493657,0.015422345499207055,-1.9289849637571712,cheap/compressed
Fly6,2024-03-27,60,-0.045708333333332025,-0.016083860759493657,0.015422345499207055,-1.920879841225287,cheap/compressed
Fly6,2024-03-28,60,-0.045499999999998646,-0.016083860759493657,0.015422345499207055,-1.9073713036721573,cheap/compressed
Fly6,2024-04-02,60,-0.04537499999999852,-0.016083860759493657,0.015422345499207055,-1.8992661811402731,cheap/compressed
Fly6,2024-04-03,60,-0.04541666666666515,-0.016083860759493657,0.015422345499207055,-1.901967888650896,cheap/compressed
Fly6,2024-04-04,60,-0.04545833333333202,-0.016083860759493657,0.015422345499207055,-1.9046695961615345,cheap/compressed
Fly6,2024-04-05,60,-0.04545833333333202,-0.016083860759493657,0.015422345499207055,-1.9046695961615345,cheap/compressed
Fly6,2024-04-08,60,-0.04541666666666563,-0.016083860759493657,0.015422345499207055,-1.901967888650927,cheap/compressed
Fly6,2024-04-09,60,-0.04520833333333248,-0.016083860759493657,0.015422345499207055,-1.8884593510978127,cheap/compressed
Fly6,2024-04-10,60,-0.04499999999999934,-0.016083860759493657,0.015422345499207055,-1.8749508135446982,cheap/compressed
Fly6,2024-04-11,60,-0.04483333333333282,-0.016083860759493657,0.015422345499207055,-1.8641439835022067,cheap/compressed
Fly6,2024-04-12,60,-0.04462499999999921,-0.016083860759493657,0.015422345499207055,-1.8506354459490615,cheap/compressed
Fly6,2024-04-15,60,-0.044499999999999554,-0.016083860759493657,0.015422345499207055,-1.842530323417208,cheap/compressed
Fly6,2024-04-16,60,-0.04429166666666641,-0.016083860759493657,0.015422345499207055,-1.8290217858640936,cheap/compressed
Fly6,2024-04-17,60,-0.04395833333333314,-0.016083860759493657,0.015422345499207055,-1.807408125779095,cheap/compressed
Fly6,2024-04-18,60,-0.04362499999999964,-0.016083860759493657,0.015422345499207055,-1.7857944656940816,cheap/compressed
Fly6,2024-04-19,60,-0.0434166666666665,-0.016083860759493657,0.015422345499207055,-1.772285928140967,cheap/compressed
Fly6,2024-04-22,60,-0.043166666666666485,-0.016083860759493657,0.015422345499207055,-1.7560756830772142,cheap/compressed
Fly6,2024-04-23,60,-0.04279166666666635,-0.016083860759493657,0.015422345499207055,-1.7317603154815775,cheap/compressed
Fly6,2024-04-24,60,-0.042458333333333084,-0.016083860759493657,0.015422345499207055,-1.710146655396579,cheap/compressed
Fly6,2024-04-25,60,-0.04216666666666645,-0.016083860759493657,0.015422345499207055,-1.6912347028222037,cheap/compressed
Fly6,2024-04-26,60,-0.04183333333333318,-0.016083860759493657,0.015422345499207055,-1.6696210427372051,cheap/compressed
Fly6,2024-04-29,60,-0.04145833333333305,-0.016083860759493657,0.015422345499207055,-1.6453056751415684,cheap/compressed
Fly6,2024-04-30,60,-0.04104166666666629,-0.016083860759493657,0.015422345499207055,-1.618288600035309,cheap/compressed
Fly6,2024-05-02,60,-0.040749999999999884,-0.016083860759493657,0.015422345499207055,-1.5993766474609483,cheap/compressed
Fly6,2024-05-03,60,-0.04054166666666674,-0.016083860759493657,0.015422345499207055,-1.585868109907834,cheap/compressed
Fly6,2024-05-06,60,-0.04033333333333336,-0.016083860759493657,0.015422345499207055,-1.5723595723547044,cheap/compressed
Fly6,2024-05-07,60,-0.040083333333333825,-0.016083860759493657,0.015422345499207055,-1.5561493272909823,cheap/compressed
Fly6,2024-05-08,60,-0.03983333333333405,-0.016083860759493657,0.015422345499207055,-1.5399390822272452,cheap/compressed
Fly6,2024-05-09,60,-0.03962500000000091,-0.016083860759493657,0.015422345499207055,-1.5264305446741306,cheap/compressed
Fly6,2024-05-10,60,-0.03941666666666753,-0.016083860759493657,0.015422345499207055,-1.512922007121001,cheap/compressed
Fly6,2024-05-13,60,-0.03916666666666752,-0.016083860759493657,0.015422345499207055,-1.4967117620572483,cheap/compressed
Fly6,2024-05-14,60,-0.039000000000001006,-0.016083860759493657,0.015422345499207055,-1.4859049320147568,cheap/compressed
Fly6,2024-05-15,60,-0.0387916666666681,-0.016083860759493657,0.015422345499207055,-1.4723963944616576,cheap/compressed
Fly6,2024-05-16,60,-0.03854166666666833,-0.016083860759493657,0.015422345499207055,-1.4561861493979205,cheap/compressed
Fly6,2024-05-17,60,-0.038250000000001685,-0.016083860759493657,0.015422345499207055,-1.4372741968235447,cheap/compressed
Fly6,2024-05-20,60,-0.038000000000001914,-0.016083860759493657,0.015422345499207055,-1.4210639517598074,cheap/compressed
Fly6,2024-05-21,60,-0.03787500000000179,-0.016083860759493657,0.015422345499207055,-1.4129588292279234,cheap/compressed
Fly6,2024-05-22,60,-0.03766666666666794,-0.016083860759493657,0.015422345499207055,-1.3994502916747629,cheap/compressed
Fly6,2024-05-23,60,-0.037416666666668166,-0.016083860759493657,0.015422345499207055,-1.3832400466110257,cheap/compressed
Fly6,2024-05-24,60,-0.037166666666667916,-0.016083860759493657,0.015422345499207055,-1.3670298015472575,cheap/compressed
Fly6,2024-05-27,60,-0.03695833333333477,-0.016083860759493657,0.015422345499207055,-1.353521263994143,cheap/compressed
Fly6,2024-05-28,60,-0.036666666666667895,-0.016083860759493657,0.015422345499207055,-1.334609311419752,cheap/compressed
Fly6,2024-05-29,60,-0.03650000000000091,-0.016083860759493657,0.015422345499207055,-1.3238024813772298,cheap/compressed
Fly6,2024-05-30,60,-0.03612500000000101,-0.016083860759493657,0.015422345499207055,-1.2994871137816084,cheap/compressed
Fly6,2024-05-31,60,-0.035833333333334376,-0.016083860759493657,0.015422345499207055,-1.280575161207233,cheap/compressed
Fly6,2024-06-03,60,-0.03550000000000134,-0.016083860759493657,0.015422345499207055,-1.2589615011222497,cheap/compressed
Fly6,2024-06-04,60,-0.03508333333333482,-0.016083860759493657,0.015422345499207055,-1.2319444260160055,cheap/compressed
Fly6,2024-06-05,60,-0.03470833333333469,-0.016083860759493657,0.015422345499207055,-1.2076290584203688,cheap/compressed
Fly6,2024-06-06,60,-0.034250000000001064,-0.016083860759493657,0.015422345499207055,-1.1779102758034714,cheap/compressed
Fly6,2024-06-07,60,-0.03387500000000117,-0.016083860759493657,0.015422345499207055,-1.15359490820785,cheap/compressed
Fly6,2024-06-10,60,-0.03362500000000068,-0.016083860759493657,0.015422345499207055,-1.1373846631440665,cheap/compressed
Fly6,2024-06-11,60,-0.03345833333333393,-0.016083860759493657,0.015422345499207055,-1.1265778331015595,cheap/compressed
Fly6,2024-06-12,60,-0.03333333333333357,-0.016083860759493657,0.015422345499207055,-1.1184727105696601,cheap/compressed
Fly6,2024-06-13,60,-0.033125000000000425,-0.016083860759493657,0.015422345499207055,-1.1049641730165456,cheap/compressed
Fly6,2024-06-14,60,-0.03291666666666728,-0.016083860759493657,0.015422345499207055,-1.0914556354634313,cheap/compressed
Fly6,2024-06-17,60,-0.03291666666666752,-0.016083860759493657,0.015422345499207055,-1.0914556354634466,cheap/compressed
Fly6,2024-06-18,60,-0.0328333333333345,-0.016083860759493657,0.015422345499207055,-1.0860522204422163,cheap/compressed
Fly6,2024-06-19,60,-0.03262500000000112,-0.016083860759493657,0.015422345499207055,-1.0725436828890864,cheap/compressed
Fly6,2024-06-20,60,-0.032250000000000514,-0.016083860759493657,0.015422345499207055,-1.048228315293419,cheap/compressed
Fly6,2024-06-21,60,-0.03195833333333411,-0.016083860759493657,0.015422345499207055,-1.0293163627190587,cheap/compressed
Fly6,2024-06-24,60,-0.03158333333333445,-0.016083860759493657,0.015422345499207055,-1.0050009951234526,cheap/compressed
Fly7,2024-03-26,60,-0.03737500000000153,-0.011531100478469064,0.014830250555355171,-1.7426475314808685,cheap/compressed
Fly7,2024-03-27,60,-0.03720833333333502,-0.011531100478469064,0.014830250555355171,-1.7314092407962698,cheap/compressed
Fly7,2024-03-28,60,-0.03695833333333501,-0.011531100478469064,0.014830250555355171,-1.7145518047693553,cheap/compressed
Fly7,2024-04-02,60,-0.03666666666666861,-0.011531100478469064,0.014830250555355171,-1.6948847960713076,cheap/compressed
Fly7,2024-04-03,60,-0.03633333333333534,-0.011531100478469064,0.014830250555355171,-1.6724082147020938,cheap/compressed
Fly7,2024-04-04,60,-0.036083333333335334,-0.011531100478469064,0.014830250555355171,-1.6555507786751795,cheap/compressed
Fly7,2024-04-05,60,-0.03575000000000183,-0.011531100478469064,0.014830250555355171,-1.63307419730595,cheap/compressed
Fly7,2024-04-08,60,-0.03537500000000193,-0.011531100478469064,0.014830250555355171,-1.6077880432655864,cheap/compressed
Fly7,2024-04-09,60,-0.03516666666666832,-0.011531100478469064,0.014830250555355171,-1.593740179909806,cheap/compressed
Fly7,2024-04-10,60,-0.03487500000000144,-0.011531100478469064,0.014830250555355171,-1.574073171211726,cheap/compressed
Fly7,2024-04-11,60,-0.034583333333334805,-0.011531100478469064,0.014830250555355171,-1.5544061625136623,cheap/compressed
Fly7,2024-04-12,60,-0.03454166666666841,-0.011531100478469064,0.014830250555355171,-1.5515965898425281,cheap/compressed
Fly7,2024-04-15,60,-0.03441666666666805,-0.011531100478469064,0.014830250555355171,-1.5431678718290474,cheap/compressed
Fly7,2024-04-16,60,-0.034250000000001064,-0.011531100478469064,0.014830250555355171,-1.5319295811444167,cheap/compressed
Fly7,2024-04-17,60,-0.03395833333333442,-0.011531100478469064,0.014830250555355171,-1.5122625724463523,cheap/compressed
Fly7,2024-04-18,60,-0.033500000000001036,-0.011531100478469064,0.014830250555355171,-1.4813572730636737,cheap/compressed
Fly7,2024-04-19,60,-0.033041666666667406,-0.011531100478469064,0.014830250555355171,-1.450451973680979,cheap/compressed
Fly7,2024-04-22,60,-0.032541666666667385,-0.011531100478469064,0.014830250555355171,-1.4167371016271502,cheap/compressed
Fly7,2024-04-23,60,-0.03212500000000086,-0.011531100478469064,0.014830250555355171,-1.388641374915637,cheap/compressed
Fly7,2024-04-24,60,-0.031666666666667474,-0.011531100478469064,0.014830250555355171,-1.3577360755329586,cheap/compressed
Fly7,2024-04-25,60,-0.031208333333333844,-0.011531100478469064,0.014830250555355171,-1.3268307761502636,cheap/compressed
Fly7,2024-04-26,60,-0.03087500000000058,-0.011531100478469064,0.014830250555355171,-1.3043541947810502,cheap/compressed
Fly7,2024-04-29,60,-0.030458333333334052,-0.011531100478469064,0.014830250555355171,-1.2762584680695366,cheap/compressed
Fly7,2024-04-30,60,-0.030125000000000787,-0.011531100478469064,0.014830250555355171,-1.2537818867003234,cheap/compressed
Fly7,2024-05-02,60,-0.029708333333333788,-0.011531100478469064,0.014830250555355171,-1.225686159988778,cheap/compressed
Fly7,2024-05-03,60,-0.02925000000000016,-0.011531100478469064,0.014830250555355171,-1.1947808606060835,cheap/compressed
Fly7,2024-05-06,60,-0.02887500000000003,-0.011531100478469064,0.014830250555355171,-1.1694947065657042,cheap/compressed
Fly7,2024-05-07,60,-0.02858333333333315,-0.011531100478469064,0.014830250555355171,-1.149827697867624,cheap/compressed
Fly7,2024-05-08,60,-0.028291666666666278,-0.011531100478469064,0.014830250555355171,-1.130160689169544,cheap/compressed
Fly7,2024-05-09,60,-0.02804166666666603,-0.011531100478469064,0.014830250555355171,-1.113303253142614,cheap/compressed
Fly7,2024-05-10,60,-0.027749999999999157,-0.011531100478469064,0.014830250555355171,-1.0936362444445338,cheap/compressed
Fly7,2024-05-13,60,-0.027583333333332405,-0.011531100478469064,0.014830250555355171,-1.0823979537599189,cheap/compressed
Fly7,2024-05-14,60,-0.02724999999999914,-0.011531100478469064,0.014830250555355171,-1.0599213723907057,cheap/compressed
Fly7,2024-05-15,60,-0.026958333333332262,-0.011531100478469064,0.014830250555355171,-1.0402543636926254,cheap/compressed
Fly7,2024-05-16,60,-0.026666666666665152,-0.011531100478469064,0.014830250555355171,-1.0205873549945297,cheap/compressed
Fly7,2025-01-23,60,0.003333333333331486,-0.011531100478469064,0.014830250555355171,1.0023049682348781,rich/wide
Fly7,2025-01-24,60,0.003458333333331846,-0.011531100478469064,0.014830250555355171,1.0107336862483594,rich/wide
Fly7,2025-01-27,60,0.003416666666665217,-0.011531100478469064,0.014830250555355171,1.0079241135772095,rich/wide
Fly7,2025-01-28,60,0.003458333333331609,-0.011531100478469064,0.014830250555355171,1.0107336862483431,rich/wide
Fly7,2025-01-29,60,0.003458333333331846,-0.011531100478469064,0.014830250555355171,1.0107336862483594,rich/wide
Fly7,2025-01-30,60,0.0033749999999985883,-0.011531100478469064,0.014830250555355171,1.00511454090606,rich/wide
Fly7,2026-05-07,60,-0.026499999999999583,-0.011531100478469064,0.014830250555355171,-1.0093490643099945,cheap/compressed
Fly7,2026-05-08,60,-0.027124999999999726,-0.011531100478469064,0.014830250555355171,-1.0514926543772882,cheap/compressed
Fly7,2026-05-11,60,-0.027708333333333002,-0.011531100478469064,0.014830250555355171,-1.090826671773416,cheap/compressed
Fly7,2026-05-12,60,-0.02824999999999965,-0.011531100478469064,0.014830250555355171,-1.1273511164983943,cheap/compressed
Fly7,2026-05-13,60,-0.028833333333332926,-0.011531100478469064,0.014830250555355171,-1.1666851338945223,cheap/compressed
Fly7,2026-05-14,60,-0.02941666666666644,-0.011531100478469064,0.014830250555355171,-1.2060191512906662,cheap/compressed
Fly7,2026-05-15,60,-0.029999999999999954,-0.011531100478469064,0.014830250555355171,-1.2453531686868105,cheap/compressed
Fly7,2026-05-18,60,-0.030624999999999857,-0.011531100478469064,0.014830250555355171,-1.287496758754088,cheap/compressed
Fly7,2026-05-19,60,-0.03099999999999928,-0.011531100478469064,0.014830250555355171,-1.3127829127944195,cheap/compressed
Fly7,2026-05-20,60,-0.03145833333333267,-0.011531100478469064,0.014830250555355171,-1.343688212177098,cheap/compressed
Fly7,2026-05-21,60,-0.03199999999999956,-0.011531100478469064,0.014830250555355171,-1.3802126569020923,cheap/compressed
Fly7,2026-05-22,60,-0.032499999999999335,-0.011531100478469064,0.014830250555355171,-1.4139275289559046,cheap/compressed
Fly7,2026-05-25,60,-0.03295833333333225,-0.011531100478469064,0.014830250555355171,-1.4448328283385514,cheap/compressed
Fly7,2026-05-26,60,-0.033541666666666005,-0.011531100478469064,0.014830250555355171,-1.4841668457347117,cheap/compressed
Fly7,2026-05-27,60,-0.03408333333333289,-0.011531100478469064,0.014830250555355171,-1.5206912904597059,cheap/compressed
Fly7,2026-05-28,60,-0.034541666666666276,-0.011531100478469064,0.014830250555355171,-1.5515965898423845,cheap/compressed
Fly7,2026-05-29,60,-0.0350416666666663,-0.011531100478469064,0.014830250555355171,-1.585311461896213,cheap/compressed
Fly7,2026-06-01,60,-0.035499999999999685,-0.011531100478469064,0.014830250555355171,-1.6162167612788916,cheap/compressed
Fly7,2026-06-02,60,-0.03591666666666645,-0.011531100478469064,0.014830250555355171,-1.6443124879904212,cheap/compressed
Fly7,2026-06-03,60,-0.03608333333333344,-0.011531100478469064,0.014830250555355171,-1.6555507786750518,cheap/compressed
Fly7,2026-06-04,60,-0.03633333333333368,-0.011531100478469064,0.014830250555355171,-1.6724082147019819,cheap/compressed
Fly7,2026-06-05,60,-0.036666666666666715,-0.011531100478469064,0.014830250555355171,-1.6948847960711797,cheap/compressed
Fly7,2026-06-08,60,-0.03691666666666672,-0.011531100478469064,0.014830250555355171,-1.711742232098094,cheap/compressed
Fly7,2026-06-09,60,-0.03708333333333324,-0.011531100478469064,0.014830250555355171,-1.7229805227826929,cheap/compressed
Fly7,2026-06-10,60,-0.03724999999999999,-0.011531100478469064,0.014830250555355171,-1.7342188134673078,cheap/compressed
Fly7,2026-06-11,60,-0.037249999999999756,-0.011531100478469064,0.014830250555355171,-1.7342188134672918,cheap/compressed
Fly8,2024-03-26,60,-0.018291666666664715,-0.006307814992025833,0.008115341810061988,-1.476690933680752,cheap/compressed
Fly8,2024-03-27,60,-0.018124999999997962,-0.006307814992025833,0.008115341810061988,-1.4561537005527392,cheap/compressed
Fly8,2024-03-28,60,-0.0181249999999982,-0.006307814992025833,0.008115341810061988,-1.4561537005527687,cheap/compressed
Fly8,2024-04-02,60,-0.018041666666664468,-0.006307814992025833,0.008115341810061988,-1.4458850839887183,cheap/compressed
Fly8,2024-04-03,60,-0.017874999999997716,-0.006307814992025833,0.008115341810061988,-1.4253478508607056,cheap/compressed
Fly8,2024-04-04,60,-0.0176666666666641,-0.006307814992025833,0.008115341810061988,-1.399676309450668,cheap/compressed
Fly8,2024-04-05,60,-0.01762499999999771,-0.006307814992025833,0.008115341810061988,-1.3945420011687013,cheap/compressed
Fly8,2024-04-08,60,-0.017583333333331078,-0.006307814992025833,0.008115341810061988,-1.3894076928867052,cheap/compressed
Fly8,2024-04-09,60,-0.017374999999998173,-0.006307814992025833,0.008115341810061988,-1.3637361514767552,cheap/compressed
Fly8,2024-04-10,60,-0.017333333333331542,-0.006307814992025833,0.008115341810061988,-1.358601843194759,cheap/compressed
Fly8,2024-04-11,60,-0.01720833333333142,-0.006307814992025833,0.008115341810061988,-1.3431989183487425,cheap/compressed
Fly8,2024-04-12,60,-0.016874999999997916,-0.006307814992025833,0.008115341810061988,-1.3021244520927169,cheap/compressed
Fly8,2024-04-15,60,-0.016416666666665,-0.006307814992025833,0.008115341810061988,-1.2456470609907622,cheap/compressed
Fly8,2024-04-16,60,-0.01616666666666499,-0.006307814992025833,0.008115341810061988,-1.2148412112987577,cheap/compressed
Fly8,2024-04-17,60,-0.015958333333331846,-0.006307814992025833,0.008115341810061988,-1.1891696698887781,cheap/compressed
Fly8,2024-04-18,60,-0.015708333333331836,-0.006307814992025833,0.008115341810061988,-1.1583638201967734,cheap/compressed
Fly8,2024-04-19,60,-0.015541666666665085,-0.006307814992025833,0.008115341810061988,-1.137826587068761,cheap/compressed
Fly8,2024-04-22,60,-0.015291666666665074,-0.006307814992025833,0.008115341810061988,-1.1070207373767562,cheap/compressed
Fly8,2024-04-23,60,-0.015166666666665189,-0.006307814992025833,0.008115341810061988,-1.0916178125307687,cheap/compressed
Fly8,2024-04-24,60,-0.01512499999999856,-0.006307814992025833,0.008115341810061988,-1.0864835042487726,cheap/compressed
Fly8,2024-04-25,60,-0.015124999999998797,-0.006307814992025833,0.008115341810061988,-1.086483504248802,cheap/compressed
Fly8,2024-04-26,60,-0.015083333333332168,-0.006307814992025833,0.008115341810061988,-1.081349195966806,cheap/compressed
Fly8,2024-04-29,60,-0.014999999999998674,-0.006307814992025833,0.008115341810061988,-1.0710805794027851,cheap/compressed
Fly8,2024-04-30,60,-0.014749999999998901,-0.006307814992025833,0.008115341810061988,-1.0402747297108097,cheap/compressed
Fly8,2024-05-02,60,-0.014541666666665757,-0.006307814992025833,0.008115341810061988,-1.0146031883008304,cheap/compressed
Fly8,2026-05-19,60,-0.014458333333334631,-0.006307814992025833,0.008115341810061988,-1.004334571737101,cheap/compressed
Fly8,2026-05-20,60,-0.014625000000001146,-0.006307814992025833,0.008115341810061988,-1.0248718048650847,cheap/compressed
Fly8,2026-05-21,60,-0.014791666666667662,-0.006307814992025833,0.008115341810061988,-1.0454090379930685,cheap/compressed
Fly8,2026-05-22,60,-0.015000000000001042,-0.006307814992025833,0.008115341810061988,-1.0710805794030769,cheap/compressed
Fly8,2026-05-25,60,-0.01520833333333466,-0.006307814992025833,0.008115341810061988,-1.0967521208131148,cheap/compressed
Fly8,2026-05-26,60,-0.01533333333333431,-0.006307814992025833,0.008115341810061988,-1.1121550456590732,cheap/compressed
Fly8,2026-05-27,60,-0.015541666666667453,-0.006307814992025833,0.008115341810061988,-1.1378265870690527,cheap/compressed
Fly8,2026-05-28,60,-0.015750000000000833,-0.006307814992025833,0.008115341810061988,-1.163498128479061,cheap/compressed
Fly8,2026-05-29,60,-0.016000000000000607,-0.006307814992025833,0.008115341810061988,-1.1943039781710367,cheap/compressed
Fly8,2026-06-01,60,-0.016333333333333873,-0.006307814992025833,0.008115341810061988,-1.2353784444270328,cheap/compressed
Fly8,2026-06-02,60,-0.01650000000000015,-0.006307814992025833,0.008115341810061988,-1.2559156775549871,cheap/compressed
Fly8,2026-06-03,60,-0.016833333333333183,-0.006307814992025833,0.008115341810061988,-1.2969901438109546,cheap/compressed
Fly8,2026-06-04,60,-0.016958333333333304,-0.006307814992025833,0.008115341810061988,-1.3123930686569711,cheap/compressed
Fly8,2026-06-05,60,-0.017166666666666684,-0.006307814992025833,0.008115341810061988,-1.3380646100669797,cheap/compressed
Fly8,2026-06-08,60,-0.01729166666666681,-0.006307814992025833,0.008115341810061988,-1.3534675349129968,cheap/compressed
Fly8,2026-06-09,60,-0.01741666666666693,-0.006307814992025833,0.008115341810061988,-1.3688704597590133,cheap/compressed
Fly8,2026-06-10,60,-0.017500000000000425,-0.006307814992025833,0.008115341810061988,-1.3791390763230345,cheap/compressed
Fly8,2026-06-11,60,-0.01775000000000067,-0.006307814992025833,0.008115341810061988,-1.409944926015068,cheap/compressed
Fly9,2025-05-19,60,0.005083333333335815,-0.0008444816053510441,0.005911269762058568,1.0027989209246524,rich/wide
Fly9,2025-05-20,60,0.005083333333335342,-0.0008444816053510441,0.005911269762058568,1.0027989209245722,rich/wide
Fly9,2025-05-21,60,0.0051250000000024444,-0.0008444816053510441,0.005911269762058568,1.0098476039223505,rich/wide
Fly9,2025-05-22,60,0.005166666666669073,-0.0008444816053510441,0.005911269762058568,1.0168962869200484,rich/wide
Fly9,2025-05-23,60,0.005208333333335465,-0.0008444816053510441,0.005911269762058568,1.0239449699177066,rich/wide
Fly9,2025-05-26,60,0.005291666666669196,-0.0008444816053510441,0.005911269762058568,1.0380423359131827,rich/wide
Fly9,2025-05-27,60,0.005416666666668846,-0.0008444816053510441,0.005911269762058568,1.0591883849062367,rich/wide
Fly9,2025-05-28,60,0.0053750000000022165,-0.0008444816053510441,0.005911269762058568,1.0521397019085386,rich/wide
Fly9,2025-05-29,60,0.005333333333335588,-0.0008444816053510441,0.005911269762058568,1.0450910189108407,rich/wide
Fly9,2025-05-30,60,0.0053333333333353515,-0.0008444816053510441,0.005911269762058568,1.0450910189108007,rich/wide
Fly9,2025-06-02,60,0.0053333333333353515,-0.0008444816053510441,0.005911269762058568,1.0450910189108007,rich/wide
Fly9,2025-06-03,60,0.005208333333335228,-0.0008444816053510441,0.005911269762058568,1.0239449699176664,rich/wide
Fly9,2025-06-04,60,0.005166666666668362,-0.0008444816053510441,0.005911269762058568,1.0168962869199283,rich/wide
Fly9,2025-06-05,60,0.005125000000001497,-0.0008444816053510441,0.005911269762058568,1.0098476039221902,rich/wide
Fly9,2026-05-14,60,-0.006833333333332329,-0.0008444816053510441,0.005911269762058568,-1.0131244164190707,cheap/compressed
Fly9,2026-05-15,60,-0.00691666666666606,-0.0008444816053510441,0.005911269762058568,-1.0272217824145469,cheap/compressed
Fly9,2026-05-18,60,-0.006999999999999554,-0.0008444816053510441,0.005911269762058568,-1.0413191484099829,cheap/compressed
Fly9,2026-05-19,60,-0.007083333333332576,-0.0008444816053510441,0.005911269762058568,-1.055416514405339,cheap/compressed
Fly9,2026-05-20,60,-0.007208333333332461,-0.0008444816053510441,0.005911269762058568,-1.076562563398433,cheap/compressed
Fly9,2026-05-21,60,-0.007291666666665956,-0.0008444816053510441,0.005911269762058568,-1.0906599293938692,cheap/compressed
Fly9,2026-05-22,60,-0.007416666666665842,-0.0008444816053510441,0.005911269762058568,-1.1118059783869634,cheap/compressed
Fly9,2026-05-25,60,-0.007458333333332708,-0.0008444816053510441,0.005911269762058568,-1.1188546613847015,cheap/compressed
Fly9,2026-05-26,60,-0.007583333333333068,-0.0008444816053510441,0.005911269762058568,-1.1400007103778758,cheap/compressed
Fly9,2026-05-27,60,-0.0077083333333329545,-0.0008444816053510441,0.005911269762058568,-1.16114675937097,cheap/compressed
Fly9,2026-05-28,60,-0.00787499999999947,-0.0008444816053510441,0.005911269762058568,-1.189341491361762,cheap/compressed
Fly9,2026-05-29,60,-0.008166666666666345,-0.0008444816053510441,0.005911269762058568,-1.2386822723457285,cheap/compressed
Fly9,2026-06-01,60,-0.008333333333333097,-0.0008444816053510441,0.005911269762058568,-1.2668770043365607,cheap/compressed
Fly9,2026-06-02,60,-0.008500000000000086,-0.0008444816053510441,0.005911269762058568,-1.2950717363274329,cheap/compressed
Fly9,2026-06-03,60,-0.008625000000000209,-0.0008444816053510441,0.005911269762058568,-1.3162177853205672,cheap/compressed
Fly9,2026-06-04,60,-0.008791666666666486,-0.0008444816053510441,0.005911269762058568,-1.3444125173113188,cheap/compressed
Fly9,2026-06-05,60,-0.008874999999999982,-0.0008444816053510441,0.005911269762058568,-1.3585098833067553,cheap/compressed
Fly9,2026-06-08,60,-0.009000000000000103,-0.0008444816053510441,0.005911269762058568,-1.3796559322998894,cheap/compressed
Fly9,2026-06-09,60,-0.009083333333333362,-0.0008444816053510441,0.005911269762058568,-1.3937532982952854,cheap/compressed
Fly9,2026-06-10,60,-0.00924999999999964,-0.0008444816053510441,0.005911269762058568,-1.4219480302860377,cheap/compressed
Fly9,2026-06-11,60,-0.009333333333332897,-0.0008444816053510441,0.005911269762058568,-1.4360453962814335,cheap/compressed
Fly10,2026-05-13,60,-0.0024583333333322815,0.003576709796673016,0.005959596454060161,-1.0126596954217826,cheap/compressed
Fly10,2026-05-14,60,-0.0025833333333326416,0.003576709796673016,0.005959596454060161,-1.0336342699527812,cheap/compressed
Fly10,2026-05-15,60,-0.0027083333333322913,0.003576709796673016,0.005959596454060161,-1.0546088444836605,cheap/compressed
Fly10,2026-05-18,60,-0.0028333333333319406,0.003576709796673016,0.005959596454060161,-1.07558341901454,cheap/compressed
Fly10,2026-05-19,60,-0.002999999999999166,0.003576709796673016,0.005959596454060161,-1.103549518389218,cheap/compressed
Fly10,2026-05-20,60,-0.0031666666666661553,0.003576709796673016,0.005959596454060161,-1.1315156177638563,cheap/compressed
Fly10,2026-05-21,60,-0.0033333333333324332,0.003576709796673016,0.005959596454060161,-1.1594817171383756,cheap/compressed
Fly10,2026-05-22,60,-0.0034583333333325565,0.003576709796673016,0.005959596454060161,-1.1804562916693344,cheap/compressed
Fly10,2026-05-25,60,-0.0035416666666653403,0.003576709796673016,0.005959596454060161,-1.1944393413565344,cheap/compressed
Fly10,2026-05-26,60,-0.003583333333331732,0.003576709796673016,0.005959596454060161,-1.2014308662001343,cheap/compressed
Fly10,2026-05-27,60,-0.0037083333333320923,0.003576709796673016,0.005959596454060161,-1.222405440731133,cheap/compressed
Fly10,2026-05-28,60,-0.003874999999998844,0.003576709796673016,0.005959596454060161,-1.2503715401057316,cheap/compressed
Fly10,2026-05-29,60,-0.003874999999998844,0.003576709796673016,0.005959596454060161,-1.2503715401057316,cheap/compressed
Fly10,2026-06-01,60,-0.00399999999999873,0.003576709796673016,0.005959596454060161,-1.2713461146366507,cheap/compressed
Fly10,2026-06-02,60,-0.004041666666665596,0.003576709796673016,0.005959596454060161,-1.27833763948033,cheap/compressed
Fly10,2026-06-03,60,-0.004166666666665483,0.003576709796673016,0.005959596454060161,-1.2993122140112494,cheap/compressed
Fly10,2026-06-04,60,-0.0042083333333325845,0.003576709796673016,0.005959596454060161,-1.3063037388549683,cheap/compressed
Fly10,2026-06-05,60,-0.0042083333333325845,0.003576709796673016,0.005959596454060161,-1.3063037388549683,cheap/compressed
Fly10,2026-06-08,60,-0.0041666666666657194,0.003576709796673016,0.005959596454060161,-1.299312214011289,cheap/compressed
Fly10,2026-06-09,60,-0.004166666666665956,0.003576709796673016,0.005959596454060161,-1.299312214011329,cheap/compressed
Fly10,2026-06-10,60,-0.004124999999999801,0.003576709796673016,0.005959596454060161,-1.2923206891677685,cheap/compressed
Fly10,2026-06-11,60,-0.004333333333333181,0.003576709796673016,0.005959596454060161,-1.3272783133860067,cheap/compressed
